SVSPP,ITISSPP,NESPP3,COMNAME,SCINAME,MANAGE,EBFM.PDT,EMAX,Fall.q,Spring.q,RPATH,Feeding.guild
579,168708,272,FLORIDA POMPANO,TRACHINOTUS CAROLINUS,NA,Other,NA,0.175,0.175,OtherPelagics,Other
580,168709,526,PERMIT,TRACHINOTUS FALCATUS,NA,Other,NA,0.175,0.175,Freshwater,Other
581,168710,NA,PALOMETA,TRACHINOTUS GOODEI,NA,Other,NA,0.175,0.175,OtherPelagics,Other
582,168584,4,JACK POMPANO UNCL,CARANGIDAE,NA,Other,NA,0.175,0.175,OtherPelagics,Other
583,168792,NA,POMPANO DOLPHIN,CORYPHAENA EQUISELIS ,NA,Other,NA,0.175,0.175,OtherPelagics,Other
584,168791,105,DOLPHIN,CORYPHAENA HIPPURUS,NA,Other,NA,0.175,0.175,OtherPelagics,Other
585,170290,NA,ATLANTIC POMFRET,BRAMA BRAMA,NA,Other,NA,0.175,0.175,SouthernDemersals,Other
586,168849,336,MUTTON SNAPPER,LUTJANUS ANALIS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
587,168850,NA,SCHOOLMASTER,LUTJANUS APODUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
588,168852,336,BLACKFIN SNAPPER,LUTJANUS BUCCANELLA,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
589,168853,376,RED SNAPPER,LUTJANUS CAMPECHANUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
590,168848,336,GRAY SNAPPER,LUTJANUS GRISEUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
591,168857,375,DOG SNAPPER,LUTJANUS JOCU,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
592,168860,NA,LANE SNAPPER,LUTJANUS SYNAGRIS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
593,168861,336,SILK SNAPPER,LUTJANUS VIVANUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
594,168907,336,YELLOWTAIL SNAPPER,OCYURUS CHRYSURUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
595,168913,379,WENCHMAN,PRISTIPOMOIDES AQUILONARIS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
596,168909,374,VERMILION SNAPPER,RHOMBOPLITES AURORUBENS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
597,168845,336,SNAPPER UNCL,LUTJANIDAE,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
598,169007,459,TRIPLETAIL,LOBOTES SURINAMENSIS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
599,169016,NA,SILVER JENNY,EUCINOSTOMUS GULA,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
600,160604,350,"DOGFISH,UNC",SQUALIDAE,NA,Other,SE,0.145,0.145,OtherDemersals,Other
601,160669,NA,BROADBAND DOGFISH,ETMOPTERUS GRACILISPINIS,NA,Other,SE,0.145,0.145,OtherDemersals,Other
602,160657,NA,CARIBBEAN LANTERNSHARK,ETMOPTERUS HILLIANUS,NA,Other,SE,0.145,0.145,Sharks,Other
603,160724,NA,PORTUGUESE SHARK,CENTROSCYMNUS COELOLEPIS,NA,Other,SE,0.145,0.145,Sharks,Other
604,98355,NA,GLADIATOR BOX CRAB,ACANTHOCARPUS ALEXANDRI,NA,Other,NA,0.175,0.175,Megabenthos,Other
616,168195,NA,BULLEYE,COOKEOLUS JAPONICUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
617,166302,NA,SPOTTED TINSELFISH,XENOLEPIDICHTHYS DALGLEISHI,NA,Other,SO,0.145,0.145,SouthernDemersals,Other
618,553216,NA,BASSLET UNCL,GRAMMATIDAE,NA,Other,NA,0.175,0.175,SouthernDemersals,Other
619,170044,NA,DAMSELFISH UNCL,POMACENTRIDAE,NA,Other,NA,0.175,0.175,SouthernDemersals,Other
620,170425,18,BARRACUDAS,SPHYRAENA ,NA,Other,NA,0.175,0.175,OtherPelagics,Other
621,168543,444,BLUELINE TILEFISH,CAULOLATILUS MICROPS,MAFMC,Other,SC,0.145,0.145,Tilefish,Other
622,168544,443,GOLDFACE TILEFISH,CAULOLATILUS CHRYSOPS,NA,Other,SC,0.145,0.145,Tilefish,Other
623,168542,NA,ANCHOR TILEFISH,CAULOLATILUS INTERMEDIUS,NA,Other,SC,0.145,0.145,Tilefish,Other
624,168548,445,SAND TILEFISH,MALACANTHUS PLUMIERI,NA,Other,SC,0.145,0.145,Tilefish,Other
625,169013,NA,MOJARRA UNCL,GERREIDAE,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
626,169086,NA,PORKFISH,ANISOTREMUS VIRGINICUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
627,169058,149,TOMTATE,HAEMULON AUROLINEATUM,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
628,169063,NA,CAESAR GRUNT,HAEMULON CARBONARIUM,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
629,169059,NA,WHITE GRUNT,HAEMULON PLUMIERI,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
630,169055,144,GRUNT UNCL,HAEMULIDAE,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
631,169189,356,SHEEPSHEAD,ARCHOSARGUS PROBATOCEPHALUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
632,169197,325,JOLTHEAD PORGY,CALAMUS BAJONADO,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
633,169198,332,SAUCEREYE PORGY,CALAMUS CALAMUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
634,169200,332,WHITEBONE PORGY,CALAMUS LEUCOSTEUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
635,169201,332,KNOBBED PORGY,CALAMUS NODOSUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
636,169205,NA,SHEEPSHEAD PORGY,CALAMUS PENNA,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
637,169203,332,LITTLEHEAD PORGY,CALAMUS PRORIDENS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
638,169193,NA,SILVER PORGY,DIPLODUS ARGENTEUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
639,169192,526,SPOTTAIL PINFISH,DIPLODUS HOLBROOKII ,NA,Other,SC,0.145,0.145,Freshwater,Other
640,169187,267,PINFISH,LAGODON RHOMBOIDES,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
641,169208,NA,RED PORGY,PAGRUS SEDECIM,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
643,169180,332,PORGY AND PINFISH UNCL,SPARIDAE,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
644,169243,334,SAND SEATROUT,CYNOSCION ARENARIUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
645,169239,345,SPOTTED SEATROUT,CYNOSCION NEBULOSUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
646,169240,NA,SILVER SEATROUT,CYNOSCION NOTHUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
647,169313,NA,HIGH-HAT,EQUETUS ACUMINATUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
648,169314,NA,JACKKNIFE-FISH,EQUETUS LANCEOLATUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
649,169317,NA,SPOTTED DRUM,EQUETUS PUNCTATUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
650,169318,NA,CUBBYU,EQUETUS UMBROSUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
651,169269,109,BANDED DRUM,LARIMUS FASCIATUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
652,169274,NA,SOUTHERN KINGFISH,MENTICIRRHUS AMERICANUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
653,169275,NA,GULF KINGFISH,MENTICIRRHUS LITTORALIS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
654,169290,107,RED DRUM,SCIAENOPS OCELLATUS,NA,Other,SC,0.145,0.145,RedDrum,Other
655,169292,NA,STAR DRUM,STELLIFER LANCEOLATUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
656,169421,NA,SPOTTED GOATFISH,PSEUDUPENEUS MACULATUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
657,169441,NA,DWARF GOATFISH,UPENEUS PARVUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
658,169506,NA,BERMUDA CHUB,KYPHOSUS SECTATRIX,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
659,169539,381,ATLANTIC SPADEFISH,CHAETODIPTERUS FABER,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
660,169557,NA,BANK BUTTERFLYFISH,CHAETODON AYA,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
661,169558,NA,FOUREYE BUTTERFLYFISH,CHAETODON CAPISTRATUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
662,169556,NA,SPOTFIN BUTTERFLYFISH,CHAETODON OCELLATUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
663,169562,NA,REEF BUTTERFLYFISH,CHAETODON SEDENTARIUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
664,169563,NA,BANDED BUTTERFLYFISH,CHAETODON STRIATUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
665,169626,NA,BLUE ANGELFISH,HOLACANTHUS BERMUDENSIS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
666,169623,NA,QUEEN ANGELFISH,HOLACANTHUS CILIARIS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
667,169625,NA,ROCK BEAUTY,HOLACANTHUS TRICOLOR,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
668,169632,NA,GRAY ANGELFISH,POMACANTHUS ARCUATUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
669,170046,NA,SERGEANT MAJOR,ABUDEFDUF SAXATILIS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
670,170081,NA,YELLOWTAIL REEFFISH,CHROMIS ENCHRYSURUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
671,170082,NA,SUNSHINEFISH,CHROMIS INSOLATA,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
672,170180,NA,BEAUGREGORY,POMACENTRUS LEUCOSTICTUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
673,170483,NA,SPOTFIN HOGFISH,BODIANUS PULCHELLUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
674,170496,NA,CREOLE WRASSE,CLEPTICUS PARRAE,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
675,170498,NA,RED HOGFISH,DECODON PUELLARIS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
676,170502,NA,GREENBAND WRASSE,HALICHOERES BATHYPHILUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
677,170503,NA,SLIPPERY DICK,HALICHOERES BIVITTATUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
678,170504,NA,PAINTED WRASSE,HALICHOERES CAUDALIS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
679,170509,NA,BLACKEAR WRASSE,HALICHOERES POEYI,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
680,170510,NA,PUDDINGWIFE,HALICHOERES RADIATUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
681,170537,NA,PEARLY RAZORFISH,HEMIPTERONOTUS NOVACULA,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
682,170566,179,HOGFISH,LACHNOLAIMUS MAXIMUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
683,170477,NA,WRASSE UNCL,LABRIDAE,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
684,170857,NA,BLUELIP PARROTFISH,CRYPTOTOMUS ROSEUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
685,170860,NA,EMERALD PARROTFISH,NICHOLSINA USTA,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
686,170811,NA,BLUE PARROTFISH,SCARUS COERULEUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
687,170865,NA,BUCKTOOTH PARROTFISH,SPARISOMA RADIANS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
688,170809,526,PARROTFISH UNCL,SCARIDAE,NA,Other,SC,0.145,0.145,Freshwater,Other
689,170335,235,STRIPED MULLET,MUGIL CEPHALUS,NA,Other,NA,0.175,0.175,SouthernDemersals,Other
690,170336,234,WHITE MULLET,MUGIL CUREMA,NA,Other,NA,0.175,0.175,SouthernDemersals,Other
691,170338,NA,LIZA,MUGIL LIZA,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
692,170351,NA,FANTAIL MULLET,MUGIL GYRANS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
693,170429,NA,GREAT BARRACUDA,SPHYRAENA BARRACUDA,NA,Other,SC,0.145,0.145,OtherPelagics,Other
694,170427,NA,NORTHERN SENNET,SPHYRAENA BOREALIS,NA,Other,SC,0.145,0.145,OtherPelagics,Other
695,170428,NA,GUAGUANCHE,SPHYRAENA GUACHANCHO,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
696,170926,NA,MOUSTACHE JAWFISH,OPISTOGNATHUS LONCHURUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
697,170927,NA,MOTTLED JAWFISH,OPISTOGNATHUS MAXILLOSUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
698,170998,NA,GOBY FLATHEAD,BEMBROPS GOBIOIDES,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
699,171056,NA,SOUTHERN STARGAZER,ASTROSCOPUS Y-GRAECUM,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
700,172482,432,SWORDFISH,XIPHIAS GLADIUS,NA,Apex Predator,NA,0.175,0.175,LargePelagics,Apex Predator
701,172455,131,BULLET MACKEREL,AUXIS ROCHEI,NA,Other,NA,0.175,0.175,OtherPelagics,Other
702,172456,132,FRIGATE MACKEREL,AUXIS THAZARD,NA,Other,NA,0.175,0.175,OtherPelagics,Other
703,172419,470,ALBACORE,THUNNUS ALALUNGA,NA,Other,NA,0.175,0.175,LargePelagics,Other
704,172423,471,YELLOWFIN TUNA,THUNNUS ALBACARES,NA,Apex Predator,NA,0.175,0.175,LargePelagics,Apex Predator
705,172427,464,BLACKFIN TUNA,THUNNUS ATLANTICUS,NA,Other,NA,0.175,0.175,LargePelagics,Other
706,172428,469,BIGEYE TUNA,THUNNUS OBESUS,NA,Other,NA,0.175,0.175,LargePelagics,Other
707,172491,217,BLUE MARLIN,MAKAIRA NIGRICANS,NA,Other,NA,0.175,0.175,LargePelagics,Other
708,172499,216,WHITE MARLIN,TETRAPTURUS ALBIDUS,NA,Other,NA,0.175,0.175,LargePelagics,Other
725,630400,NA,FRECKLED STARGAZER,XENOCEPHALUS EGREGIUS ,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
726,171061,NA,LANCER STARGAZER,KATHETOSTOMA ALBIGUTTA,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
727,171396,NA,CLINID UNCL,CLINIDAE,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
728,171304,NA,SEAWEED BLENNY,PARABLENNIUS MARMOREUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
729,171164,NA,STRIPED BLENNY,CHASMODES BOSQUIANUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
730,171198,NA,CRESTED BLENNY,HYPLEUROCHILUS GEMINATUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
731,171156,NA,FEATHER BLENNY,HYPSOBLENNIUS HENTZ,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
732,171157,NA,FRECKLED BLENNY,HYPSOBLENNIUS IONTHAS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
733,171124,NA,COMBTOOTH BLENNY UNCL,BLENNIIDAE,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
734,171673,206,AMERICAN SAND LANCE,AMMODYTES AMERICANUS,NA,Other,SC,0.145,0.145,OtherDemersals,Other
735,171740,NA,SPOTFIN DRAGONET,FOETOREPUS AGASSIZI,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
736,171919,NA,FAT SLEEPER,DORMITATOR MACULATUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
737,171820,NA,FRILLFIN GOBY,BATHYGOBIUS SOPORATOR,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
738,171789,NA,NAKED GOBY,GOBIOSOMA BOSC,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
739,171746,NA,GOBY UNCL,GOBIIDAE,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
740,172252,NA,OCEAN SURGEON,ACANTHURUS BAHIANUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
741,172253,NA,DOCTORFISH,ACANTHURUS CHIRURGUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
742,172254,NA,BLUE TANG,ACANTHURUS COERULEUS,NA,Other,SC,0.145,0.145,SouthernDemersals,Other
743,172402,468,LITTLE TUNNY,EUTHYNNUS ALLETTERATUS,NA,Other,NA,0.175,0.175,OtherPelagics,Other
744,172435,194,KING MACKEREL,SCOMBEROMORUS CAVALLA,NA,Other,NA,0.175,0.175,OtherPelagics,Other
745,172436,384,SPANISH MACKEREL,SCOMBEROMORUS MACULATUS,NA,Other,NA,0.175,0.175,OtherPelagics,Other
746,172437,NA,CERO,SCOMBEROMORUS REGALIS,NA,Other,NA,0.175,0.175,OtherPelagics,Other
747,172421,467,BLUEFIN TUNA,THUNNUS THYNNUS,NA,Apex Predator,NA,0.175,0.175,LargePelagics,Apex Predator
748,172540,NA,SPOTTED DRIFTFISH,ARIOMMA REGULUS,NA,Other,SC,0.145,0.145,Mesopelagics,Other
749,172570,165,HARVESTFISH,PEPRILUS ALEPIDOTUS,NA,Other,SC,0.145,0.145,OtherPelagics,Other
750,172563,NA,BUTTERFISH UNCL,STROMATEIDAE,NA,Other,SC,0.145,0.145,OtherPelagics,Other
751,166794,NA,SPINYCHEEK SCORPIONFISH,NEOMERINTHE HEMINGWAYI,NA,Other,SO,0.145,0.145,SouthernDemersals,Other
752,166803,NA,HIGHFIN SCORPIONFISH,PONTINUS RATHBUNI,NA,Other,SO,0.145,0.145,SouthernDemersals,Other
753,166812,NA,LONGFIN SCORPIONFISH,SCORPAENA AGASSIZI,NA,Other,SO,0.145,0.145,SouthernDemersals,Other
754,166816,NA,BARBFISH,SCORPAENA BRASILIENSIS,NA,Other,SO,0.145,0.145,SouthernDemersals,Other
755,166817,NA,SMOOTHHEAD SCORPIONFISH,SCORPAENA CALCARATA,NA,Other,SO,0.145,0.145,SouthernDemersals,Other
756,166818,NA,HUNCHBACK SCORPIONFISH,SCORPAENA DISPAR,NA,Other,SO,0.145,0.145,SouthernDemersals,Other
757,166820,NA,PLUMED SCORPIONFISH,SCORPAENA GRANDICORNIS,NA,Other,SO,0.145,0.145,SouthernDemersals,Other
758,166825,NA,SPOTTED SCORPIONFISH,SCORPAENA PLUMIERI,NA,Other,SO,0.145,0.145,SouthernDemersals,Other
759,166704,526,SCORPIONFISH AND ROCKFISH UNCL,SCORPAENIDAE,NA,Other,SO,0.145,0.145,Freshwater,Other
760,166998,NA,SHORTFIN SEAROBIN,BELLATOR BRACHYCHIR,NA,Other,SO,0.145,0.145,SouthernDemersals,Other
761,166999,NA,STREAMER SEAROBIN,BELLATOR EGRETTA,NA,Other,SO,0.145,0.145,SouthernDemersals,Other
762,167000,NA,HORNED SEAROBIN,BELLATOR MILITARIS,NA,Other,SO,0.145,0.145,SouthernDemersals,Other
763,167006,NA,SLENDER SEAROBIN,PERISTEDION GRACILE,NA,Other,SO,0.145,0.145,SouthernDemersals,Other
764,166978,NA,SPINY SEAROBIN,PRIONOTUS ALATUS,NA,Other,SO,0.145,0.145,SouthernDemersals,Other
765,166986,NA,BANDTAIL SEAROBIN,PRIONOTUS OPHRYAS,NA,Other,SO,0.145,0.145,SouthernDemersals,Other
766,166990,NA,BLUESPOTTED SEAROBIN,PRIONOTUS ROSEUS,NA,Other,SO,0.145,0.145,SouthernDemersals,Other
767,166996,NA,BIGEYE SEAROBIN,PRIONOTUS LONGISPINOSUS,NA,Other,SO,0.145,0.145,SouthernDemersals,Other
768,166991,NA,BLACKWING SEAROBIN,PRIONOTUS RUBIO,NA,Other,SO,0.145,0.145,SouthernDemersals,Other
769,166976,NA,LEOPARD SEAROBIN,PRIONOTUS SCITULUS,NA,Other,SO,0.145,0.145,SouthernDemersals,Other
770,166977,NA,BIGHEAD SEAROBIN,PRIONOTUS TRIBULUS,NA,Other,SO,0.145,0.145,SouthernDemersals,Other
772,167316,NA,FOURHORN SCULPIN,MYOXOCEPHALUS QUADRICORNIS,NA,Other,SO,0.145,0.145,SouthernDemersals,Other
773,172859,NA,RIGHTEYE FLOUNDER UNCL,PLEURONECTIDAE,NA,Other,SP,0.145,0.145,OtherFlatfish,Other
774,172754,NA,THREE-EYE FLOUNDER,ANCYLOPSETTA DILECTA,NA,Other,SP,0.145,0.145,OtherFlatfish,Other
775,172757,NA,OCELLATED FLOUNDER,ANCYLOPSETTA QUADROCELLATA,NA,Other,SP,0.145,0.145,OtherFlatfish,Other
776,172759,NA,PEACOCK FLOUNDER,BOTHUS LUNATUS,NA,Other,SP,0.145,0.145,OtherFlatfish,Other
777,172761,NA,EYED FLOUNDER,BOTHUS OCELLATUS,NA,Other,SP,0.145,0.145,OtherFlatfish,Other
778,172773,NA,PELICAN FLOUNDER,CHASCANOPSETTA LUGUBRIS,NA,Other,SP,0.145,0.145,OtherFlatfish,Other
779,172720,NA,SAND WHIFF,CITHARICHTHYS ARENACEUS,NA,Other,SP,0.145,0.145,OtherFlatfish,Other
780,172721,NA,HORNED WHIFF,CITHARICHTHYS CORNUTUS,NA,Other,SP,0.145,0.145,OtherFlatfish,Other
781,172724,NA,SPOTTED WHIFF,CITHARICHTHYS MACROPS,NA,Other,SP,0.145,0.145,OtherFlatfish,Other
782,172725,NA,BAY WHIFF,CITHARICHTHYS SPILOPTERUS,NA,Other,SP,0.145,0.145,OtherFlatfish,Other
783,172777,NA,SPOTFIN FLOUNDER,CYCLOPSETTA FIMBRIATA,NA,Other,SP,0.145,0.145,OtherFlatfish,Other
784,172779,NA,SPINY FLOUNDER,ENGYOPHRYS SENTA,NA,Other,SP,0.145,0.145,OtherFlatfish,Other
785,172729,NA,FRINGED FLOUNDER,ETROPUS CROSSOTUS,NA,Other,SP,0.145,0.145,OtherFlatfish,Other
786,172732,NA,GRAY FLOUNDER,ETROPUS RIMOSUS,NA,Other,SP,0.145,0.145,OtherFlatfish,Other
787,172781,NA,SHRIMP FLOUNDER,GASTROPSETTA FRONTALIS,NA,Other,SP,0.145,0.145,OtherFlatfish,Other
788,172736,NA,GULF FLOUNDER,PARALICHTHYS ALBIGUTTA,NA,Other,SP,0.145,0.145,OtherFlatfish,Other
789,172738,130,SOUTHERN FLOUNDER,PARALICHTHYS LETHOSTIGMA,NA,Other,SP,0.145,0.145,OtherFlatfish,Other
790,172740,NA,BROAD FLOUNDER,PARALICHTHYS SQUAMILENTUS,NA,Other,SP,0.145,0.145,OtherFlatfish,Other
791,172791,NA,SHOAL FLOUNDER,SYACIUM GUNTERI,NA,Other,SP,0.145,0.145,OtherFlatfish,Other
792,172792,NA,CHANNEL FLOUNDER,SYACIUM MICRURUM,NA,Other,SP,0.145,0.145,OtherFlatfish,Other
793,172793,NA,DUSKY FLOUNDER,SYACIUM PAPILLOSUM,NA,Other,SP,0.145,0.145,OtherFlatfish,Other
794,172728,NA,ETROPUS UNCL,ETROPUS ,NA,Other,SP,0.145,0.145,OtherFlatfish,Other
795,172714,NA,LEFTEYE FLOUNDER UNCL,BOTHIDAE,NA,Other,SP,0.145,0.145,OtherFlatfish,Other
796,172991,NA,NAKED SOLE,GYMNACHIRUS MELAS,NA,Other,SP,0.145,0.145,SmFlatfishes,Other
797,173063,NA,OFFSHORE TONGUEFISH,SYMPHURUS CIVITATUS,NA,Other,SP,0.145,0.145,SmFlatfishes,Other
798,173064,NA,SPOTTEDFIN TONGUEFISH,SYMPHURUS DIOMEDIANUS,NA,Other,SP,0.145,0.145,SmFlatfishes,Other
799,173066,NA,LARGESCALE TONGUEFISH,SYMPHURUS MINOR,NA,Other,SP,0.145,0.145,SmFlatfishes,Other
820,173128,456,TRIGGERFISH FILEFISH UNCL,BALISTIDAE,NA,Other,SO,0.145,0.145,SouthernDemersals,Other
821,173065,NA,SLENDER TONGUEFISH,SYMPHURUS MARGINATUS,NA,Other,SP,0.145,0.145,SmFlatfishes,Other
822,172378,NA,SNAKE MACKEREL UNCL,TRICHIURIDAE,NA,Other,SC,0.145,0.145,Mesopelagics,Other
823,172364,526,OILFISH,RUVETTUS PRETIOSUS,NA,Other,SC,0.145,0.145,Freshwater,Other
824,172362,385,ESCOLAR,LEPIDOCYBIUM FLAVOBRUNNEUM,NA,Other,SC,0.145,0.145,Mesopelagics,Other
825,173062,NA,BLACKCHEEK TONGUEFISH,SYMPHURUS PLAGIUSA,NA,Other,SP,0.145,0.145,SmFlatfishes,Other
826,173070,NA,NORTHERN TONGUEFISH,SYMPHURUS PUSILLUS,NA,Other,SP,0.145,0.145,SmFlatfishes,Other
827,173071,NA,SPOTTAIL TONGUEFISH,SYMPHURUS UROSPILUS,NA,Other,SP,0.145,0.145,SmFlatfishes,Other
829,173121,NA,JAMBEAU,PARAHOLLARDIA LINEATA,NA,Other,SO,0.145,0.145,Mesopelagics,Other
830,173132,NA,DOTTEREL FILEFISH,ALUTERUS HEUDELOTI,NA,Other,SO,0.145,0.145,SouthernDemersals,Other
831,173133,NA,UNICORN FILEFISH,ALUTERUS MONOCEROS,NA,Other,SO,0.145,0.145,SouthernDemersals,Other
832,173131,NA,ORANGE FILEFISH,ALUTERUS SCHOEPFI,NA,Other,SO,0.145,0.145,SouthernDemersals,Other
833,173134,NA,SCRAWLED FILEFISH,ALUTERUS SCRIPTUS,NA,Other,SO,0.145,0.145,SouthernDemersals,Other
834,173139,456,QUEEN TRIGGERFISH,BALISTES VETULA,NA,Other,SO,0.145,0.145,SouthernDemersals,Other
835,173170,NA,OCEAN TRIGGERFISH,CANTHIDERMIS SUFFLAMEN,NA,Other,SO,0.145,0.145,SouthernDemersals,Other
836,173179,NA,FRINGED FILEFISH,MONACANTHUS CILIATUS,NA,Other,SO,0.145,0.145,SouthernDemersals,Other
837,173238,NA,SPOTTED TRUNKFISH,LACTOPHRYS BICAUDALIS,NA,Other,SO,0.145,0.145,SouthernDemersals,Other
838,173241,NA,HONEYCOMB COWFISH,LACTOPHRYS POLYGONIA,NA,Other,SO,0.145,0.145,SouthernDemersals,Other
839,173240,NA,SCRAWLED COWFISH,LACTOPHRYS QUADRICORNIS,NA,Other,SO,0.145,0.145,SouthernDemersals,Other
840,173237,NA,TRUNKFISH,LACTOPHRYS TRIGONUS,NA,Other,SO,0.145,0.145,SouthernDemersals,Other
841,173239,NA,SMOOTH TRUNKFISH,LACTOPHRYS TRIQUETER,NA,Other,SO,0.145,0.145,SouthernDemersals,Other
842,173320,NA,SHARPNOSE PUFFER,CANTHIGASTER ROSTRATA,NA,Other,SO,0.145,0.145,SouthernDemersals,Other
843,173294,NA,MARBLED PUFFER,SPHOEROIDES DORSALIS,NA,Other,SO,0.145,0.145,SouthernDemersals,Other
844,173297,NA,SOUTHERN PUFFER,SPHOEROIDES NEPHELUS,NA,Other,SO,0.145,0.145,SouthernDemersals,Other
845,173300,NA,BANDTAIL PUFFER,SPHOEROIDES SPENGLERI,NA,Other,SO,0.145,0.145,SouthernDemersals,Other
