"","Group","Year","Value","Stdev","Type","Scale"
"1","AmLobster",1985,0.152612707565007,0.0341392952635802,"index",1
"2","AmLobster",1986,0.177523020080782,0.0526352985458313,"index",1
"3","AmLobster",1987,0.156878354909538,0.0438629585137794,"index",1
"4","AmLobster",1988,0.267412887981503,0.083265921681038,"index",1
"5","AmLobster",1989,0.340742118620032,0.161893231449762,"index",1
"6","AmLobster",1990,0.166701768710812,0.0358210998563784,"index",1
"7","AmLobster",1991,0.243646972612849,0.0403615035445917,"index",1
"8","AmLobster",1992,0.195399317503622,0.0527349496550841,"index",1
"9","AmLobster",1993,0.150322808370797,0.0313569906714734,"index",1
"10","AmLobster",1994,0.187499509635675,0.0366222876464579,"index",1
"11","AmLobster",1995,0.191907007654577,0.0474429855600766,"index",1
"12","AmLobster",1996,0.229427233401928,0.0549146178041763,"index",1
"13","AmLobster",1997,0.221305228430496,0.0447891422008241,"index",1
"14","AmLobster",1998,0.235649365924615,0.0645114152238453,"index",1
"15","AmLobster",1999,0.300969734944662,0.0586824720711305,"index",1
"16","AmLobster",2000,0.241941589379826,0.0520521386425245,"index",1
"17","AmLobster",2001,0.355141742252859,0.0607686239531317,"index",1
"18","AmLobster",2002,0.479990054518402,0.0882728280492052,"index",1
"19","AmLobster",2003,0.179726599960298,0.038177864594735,"index",1
"20","AmLobster",2004,0.307622952759128,0.07501878589343,"index",1
"21","AmLobster",2005,0.238128954087006,0.047838531571519,"index",1
"22","AmLobster",2006,0.348081806315278,0.0624211107237456,"index",1
"23","AmLobster",2007,0.318836047146125,0.0681277326329836,"index",1
"24","AmLobster",2008,0.546242428616209,0.189281108134409,"index",1
"25","AmLobster",2009,0.646629673607187,0.213508208545399,"index",1
"26","AmLobster",2010,0.407197904142693,0.0983876482288179,"index",1
"27","AmLobster",2011,0.752835057859959,0.174919841039294,"index",1
"28","AmLobster",2012,0.457597781978149,0.0777055032203654,"index",1
"29","AmLobster",2013,0.419719834306362,0.0794681348216096,"index",1
"30","AmLobster",2014,0.430303845875688,0.0724944771141006,"index",1
"31","AmLobster",2015,0.570961492369497,0.191231260524437,"index",1
"32","AmLobster",2016,0.462808210349769,0.087398375461045,"index",1
"33","AmLobster",2017,0.684590154790128,0.168144957014884,"index",1
"34","AmLobster",2018,1.5286213055768,0.92500890161019,"index",1
"35","AmLobster",2019,0.575570252290557,0.120227196915141,"index",1
"36","AmPlaice",1985,0.00317038648146185,0.00189449475675148,"index",1
"37","AmPlaice",1986,0.00345540771236793,0.00283682138510133,"index",1
"38","AmPlaice",1987,0.00527332486890906,0.00318203200727106,"index",1
"39","AmPlaice",1988,0.00966246128719343,0.00469893906872952,"index",1
"40","AmPlaice",1989,0.0269414654282626,0.0155140471115741,"index",1
"41","AmPlaice",1990,0.0126169310490271,0.0102228033686042,"index",1
"42","AmPlaice",1991,0.000807373574124654,0.000807373574124654,"index",1
"43","AmPlaice",1992,0.00468961044399169,0.00373192607929175,"index",1
"44","AmPlaice",1993,0.00778255740951369,0.00698036584955981,"index",1
"45","AmPlaice",1994,0.0115895434439275,0.0100564650444735,"index",1
"46","AmPlaice",1995,0.018216340680415,0.0101551131447417,"index",1
"47","AmPlaice",1996,0.00963958028122125,0.00655052142440555,"index",1
"48","AmPlaice",1997,0.0230870556332264,0.0106684889941845,"index",1
"49","AmPlaice",1998,0.0361786065334016,0.0137255699843644,"index",1
"50","AmPlaice",1999,0.0260598355202497,0.012575070180579,"index",1
"51","AmPlaice",2000,0.0331408923453443,0.0180657711303502,"index",1
"52","AmPlaice",2001,0.0079625440190606,0.00646918054037793,"index",1
"53","AmPlaice",2002,0.0113212302365654,0.00671265652580853,"index",1
"54","AmPlaice",2003,0.149702992286766,0.134328747093598,"index",1
"55","AmPlaice",2004,0.0087039109954296,0.00517845720103619,"index",1
"56","AmPlaice",2005,0.00518251934583244,0.00244794609463541,"index",1
"57","AmPlaice",2006,0.0205929684355416,0.0119805378442964,"index",1
"58","AmPlaice",2007,0.0284442159064602,0.0233080923266677,"index",1
"59","AmPlaice",2008,0.021042498636506,0.0125772471502417,"index",1
"60","AmPlaice",2009,0.0252058562382203,0.0155481943576299,"index",1
"61","AmPlaice",2010,0.0294257846067406,0.0141409082118467,"index",1
"62","AmPlaice",2011,0.000870083106509292,0.000387308274015817,"index",1
"63","AmPlaice",2012,0.00149070770841346,0.000552938258214599,"index",1
"64","AmPlaice",2013,0.000511326328478584,0.000281421630259812,"index",1
"65","AmPlaice",2014,0.00103571354391133,0.00051047087858476,"index",1
"66","AmPlaice",2015,0.0123545684788802,0.00955687125288154,"index",1
"67","AmPlaice",2016,0.00136803985570641,0.00084522601173519,"index",1
"68","AmPlaice",2017,0.000105752817171007,8.5704782682357e-05,"index",1
"69","AmPlaice",2018,0.000474922587939165,0.000337135444263791,"index",1
"70","AmPlaice",2019,0.000712644673237038,0.000494322707097803,"index",1
"71","AtlHalibut",1989,0.0130060684905423,0.011697508572161,"index",1
"72","AtlHalibut",1990,0.00722069141843901,0.00487373969886953,"index",1
"73","AtlHalibut",1997,0.00104563110627718,0.00104563110627718,"index",1
"74","AtlHalibut",1998,0.00436741836458156,0.00436741836458156,"index",1
"75","AtlHalibut",1999,0.00437263917170457,0.0026908681214307,"index",1
"76","AtlHalibut",2001,0.00301677049995139,0.00301677049995139,"index",1
"77","AtlHalibut",2002,0.00121673437821345,0.00121673437821345,"index",1
"78","AtlHalibut",2004,0.000487941491065944,0.00045386111355945,"index",1
"79","AtlHalibut",2005,0.00510719988595923,0.00441836453547941,"index",1
"80","AtlHalibut",2006,0.00305719285520709,0.00305719285520709,"index",1
"81","AtlHalibut",2009,0.00144011920546357,0.00144011920546357,"index",1
"82","AtlHalibut",2010,0.00313066038383146,0.00309381013085654,"index",1
"83","AtlHalibut",2011,0.00201521631391602,0.00201521631391602,"index",1
"84","AtlHalibut",2014,0.0300751336029967,0.0300751336029967,"index",1
"85","AtlHalibut",2015,0.00127313728709126,0.00125763609526365,"index",1
"86","AtlHalibut",2016,0.003327556849205,0.003327556849205,"index",1
"87","AtlHerring",1985,0.0195500984564538,0.00983847415674674,"index",1
"88","AtlHerring",1986,0.23221813358423,0.11397939619833,"index",1
"89","AtlHerring",1987,1.62393426646829,1.39553671349363,"index",1
"90","AtlHerring",1988,5.65393950328689,4.2273697549392,"index",1
"91","AtlHerring",1989,0.397739425052152,0.314710039410712,"index",1
"92","AtlHerring",1990,1.44886192021222,1.20417532944364,"index",1
"93","AtlHerring",1991,0.0841633122276946,0.0624798223059784,"index",1
"94","AtlHerring",1992,3.59717129943892,1.2310489866174,"index",1
"95","AtlHerring",1993,4.70697957715789,3.92355880460026,"index",1
"96","AtlHerring",1994,1.86425630332491,0.984945308253703,"index",1
"97","AtlHerring",1995,7.08959001460248,2.65220396017916,"index",1
"98","AtlHerring",1996,7.28160365278139,4.69893284260235,"index",1
"99","AtlHerring",1997,6.75756871955677,5.25045136385378,"index",1
"100","AtlHerring",1998,2.01642348992179,0.563556096829209,"index",1
"101","AtlHerring",1999,0.997272434410471,0.575582696214353,"index",1
"102","AtlHerring",2000,3.19884366857691,2.26254348901989,"index",1
"103","AtlHerring",2001,0.854687526826624,0.4448483291656,"index",1
"104","AtlHerring",2002,0.133987531166678,0.0681894618957295,"index",1
"105","AtlHerring",2003,4.23613502856437,2.41384337042161,"index",1
"106","AtlHerring",2004,1.47820670549347,0.696186815770759,"index",1
"107","AtlHerring",2005,1.90405376229607,1.29926772563826,"index",1
"108","AtlHerring",2006,0.0306590261970118,0.0142153719271103,"index",1
"109","AtlHerring",2007,2.38084440199358,1.71141889863598,"index",1
"110","AtlHerring",2008,0.570711746396955,0.310928743780138,"index",1
"111","AtlHerring",2009,10.1749607816663,9.63481066709298,"index",1
"112","AtlHerring",2010,3.33278634604727,1.28453985717748,"index",1
"113","AtlHerring",2011,3.08674034860788,2.22795597404404,"index",1
"114","AtlHerring",2012,3.10045531187545,1.33846076767395,"index",1
"115","AtlHerring",2013,0.0473760467702679,0.0196650810871605,"index",1
"116","AtlHerring",2014,1.62761344010932,1.22080255256499,"index",1
"117","AtlHerring",2015,0.6560484601409,0.377320208843045,"index",1
"118","AtlHerring",2016,39.8347187426282,34.9047622958471,"index",1
"119","AtlHerring",2017,3.33252044399659,3.05856899460959,"index",1
"120","AtlHerring",2018,1.58787796023865,1.49684681802998,"index",1
"121","AtlHerring",2019,0.978952185201225,0.480452709022488,"index",1
"122","AtlMackerel",1985,0.0014445551245734,0.000929736400856487,"index",1
"123","AtlMackerel",1986,0.00624057024896141,0.00403556239397404,"index",1
"124","AtlMackerel",1987,0.00194359950297865,0.00126669270523161,"index",1
"125","AtlMackerel",1988,0.00188048624835867,0.000978475135751279,"index",1
"126","AtlMackerel",1989,0.000564654280069666,0.000403439986659052,"index",1
"127","AtlMackerel",1990,0.00350974567431146,0.00127019951538074,"index",1
"128","AtlMackerel",1991,0.205767721422371,0.110745551311719,"index",1
"129","AtlMackerel",1992,0.125819280655633,0.057322137927618,"index",1
"130","AtlMackerel",1993,0.0672665827199333,0.0491935228508422,"index",1
"131","AtlMackerel",1994,0.0257178308850218,0.00904835015600234,"index",1
"132","AtlMackerel",1995,0.0649388223868277,0.0310129732129252,"index",1
"133","AtlMackerel",1996,0.0576640641542066,0.0412960823600207,"index",1
"134","AtlMackerel",1997,1.05927537120128,0.948056369054943,"index",1
"135","AtlMackerel",1998,0.0984924750492957,0.0405373714477017,"index",1
"136","AtlMackerel",1999,0.136458188590453,0.104933443254225,"index",1
"137","AtlMackerel",2000,0.0507336567766938,0.0188567126009503,"index",1
"138","AtlMackerel",2001,0.177826680625209,0.152638695005024,"index",1
"139","AtlMackerel",2002,0.00467252294293264,0.00292933730797619,"index",1
"140","AtlMackerel",2003,0.238840484995697,0.153799367495394,"index",1
"141","AtlMackerel",2004,0.0787511376598506,0.0537622376589462,"index",1
"142","AtlMackerel",2005,0.000969531557260207,0.000244798665620517,"index",1
"143","AtlMackerel",2006,0.000199172475001438,0.000137306289956581,"index",1
"144","AtlMackerel",2007,0.0309363824707426,0.0179015434372906,"index",1
"145","AtlMackerel",2008,0.0228899531391622,0.0155035528270862,"index",1
"146","AtlMackerel",2009,0.0824965603335454,0.0484777771498422,"index",1
"147","AtlMackerel",2010,0.00635795698571389,0.00517988941782064,"index",1
"148","AtlMackerel",2011,0.0196762833240056,0.00931409715258786,"index",1
"149","AtlMackerel",2012,0.119051740319677,0.1092830241314,"index",1
"150","AtlMackerel",2013,0.00250083818422191,0.0011240662676788,"index",1
"151","AtlMackerel",2014,0.219517697746107,0.188238454223743,"index",1
"152","AtlMackerel",2015,0.484396494304944,0.274156580221447,"index",1
"153","AtlMackerel",2016,0.528122612815411,0.254844970540743,"index",1
"154","AtlMackerel",2017,0.495451101940963,0.108524184655761,"index",1
"155","AtlMackerel",2018,0.0332743836150764,0.0269408460464385,"index",1
"156","AtlMackerel",2019,1.50159054106926,1.47458642304624,"index",1
"157","AtlScallop",1985,0.0883953751086763,0.0355472281878787,"index",1
"158","AtlScallop",1986,0.195917777042343,0.103467176041353,"index",1
"159","AtlScallop",1987,0.0790093546188742,0.0422717988639451,"index",1
"160","AtlScallop",1988,0.115286566880307,0.0609143956017346,"index",1
"161","AtlScallop",1989,0.184463050887784,0.107121048187773,"index",1
"162","AtlScallop",1990,0.325541034635502,0.226605477442549,"index",1
"163","AtlScallop",1991,0.0480830810611279,0.0196719088075616,"index",1
"164","AtlScallop",1992,0.172801776423363,0.069081534575608,"index",1
"165","AtlScallop",1993,0.291425379096334,0.192897101449255,"index",1
"166","AtlScallop",1994,0.0476362802168972,0.0294336740490117,"index",1
"167","AtlScallop",1995,0.0596457173565314,0.0202600112234217,"index",1
"168","AtlScallop",1996,0.146027800038222,0.0585473791582649,"index",1
"169","AtlScallop",1997,0.253461872809721,0.141083415438455,"index",1
"170","AtlScallop",1998,0.0761061347573294,0.0271092689370898,"index",1
"171","AtlScallop",1999,1.5387442507778,0.770236618253861,"index",1
"172","AtlScallop",2000,0.0718336716232689,0.0202137713205154,"index",1
"173","AtlScallop",2001,2.73451831762428,1.72155959225336,"index",1
"174","AtlScallop",2002,1.67246584712229,0.919070764395123,"index",1
"175","AtlScallop",2003,0.298650505040642,0.13907366783787,"index",1
"176","AtlScallop",2004,0.0953295421515949,0.0296508048160412,"index",1
"177","AtlScallop",2005,0.10503783183439,0.0311673018884744,"index",1
"178","AtlScallop",2006,0.431092700229195,0.208450048244563,"index",1
"179","AtlScallop",2007,0.5350301462141,0.241211082353661,"index",1
"180","AtlScallop",2008,0.637555006318534,0.400297123682455,"index",1
"181","AtlScallop",2009,0.294386554129751,0.141181118873587,"index",1
"182","AtlScallop",2010,0.168408524443055,0.100414200345266,"index",1
"183","AtlScallop",2011,0.241408485040532,0.0841368022113205,"index",1
"184","AtlScallop",2012,0.137793287239595,0.0391579553272102,"index",1
"185","AtlScallop",2013,0.196748805611705,0.0596394264148882,"index",1
"186","AtlScallop",2014,0.742197884305933,0.238529374545219,"index",1
"187","AtlScallop",2015,1.02772751617433,0.691999262493676,"index",1
"188","AtlScallop",2016,0.360703175226485,0.161064024283591,"index",1
"189","AtlScallop",2017,1.02858245714658,0.596394281198501,"index",1
"190","AtlScallop",2018,0.0663108937534134,0.0291964966184525,"index",1
"191","AtlScallop",2019,0.66454830740397,0.241326075771655,"index",1
"192","Barndoor",1985,0.002254401544259,0.002254401544259,"index",1
"193","Barndoor",1986,0.017080858266617,0.0139110532611291,"index",1
"194","Barndoor",1987,0.00804737272733083,0.00545726126426125,"index",1
"195","Barndoor",1989,0.00274448883648922,0.00274448883648922,"index",1
"196","Barndoor",1990,0.0163686591472616,0.0147677451705732,"index",1
"197","Barndoor",1991,0.00352862850405756,0.00352862850405756,"index",1
"198","Barndoor",1993,0.0519831527784787,0.0445231935920787,"index",1
"199","Barndoor",1994,0.0135064104514084,0.00926424441015417,"index",1
"200","Barndoor",1995,0.0649820229194149,0.0355478721268828,"index",1
"201","Barndoor",1996,0.00614932665020451,0.0043489750535014,"index",1
"202","Barndoor",1997,0.0303953195793823,0.0225735810079811,"index",1
"203","Barndoor",1998,0.0524192805367842,0.0373312109309427,"index",1
"204","Barndoor",1999,0.0814695817233397,0.0398482938036495,"index",1
"205","Barndoor",2000,0.120505312930106,0.0596285325186264,"index",1
"206","Barndoor",2001,0.28069736267576,0.143450980680477,"index",1
"207","Barndoor",2002,0.355122230710477,0.0965664592445952,"index",1
"208","Barndoor",2003,0.213832402407691,0.0766194325637046,"index",1
"209","Barndoor",2004,0.622420883000028,0.150462113466133,"index",1
"210","Barndoor",2005,0.524658786906327,0.159561699769424,"index",1
"211","Barndoor",2006,0.388053650916972,0.124744042715856,"index",1
"212","Barndoor",2007,0.218338457752828,0.0659292388949811,"index",1
"213","Barndoor",2008,0.448212752813862,0.128052522607832,"index",1
"214","Barndoor",2009,0.425606206334195,0.071668262844335,"index",1
"215","Barndoor",2010,0.418638524028846,0.076720798075503,"index",1
"216","Barndoor",2011,0.366115376337606,0.0600094400093061,"index",1
"217","Barndoor",2012,0.626615315987266,0.164133085525034,"index",1
"218","Barndoor",2013,0.322121794383712,0.0932707460441863,"index",1
"219","Barndoor",2014,0.419971407547051,0.239559462554176,"index",1
"220","Barndoor",2015,0.777166203533079,0.391951329393394,"index",1
"221","Barndoor",2016,0.205549279068277,0.0329768252663388,"index",1
"222","Barndoor",2017,0.380156202038562,0.07680659552971,"index",1
"223","Barndoor",2018,0.305757755247556,0.060508467547681,"index",1
"224","Barndoor",2019,0.49422480375936,0.169434125719671,"index",1
"225","BlackSeaBass",1985,0.00531248385139843,0.00400338312035398,"index",1
"226","BlackSeaBass",1986,0.000434665251311099,0.000434665251311099,"index",1
"227","BlackSeaBass",1987,0.000494808323052732,0.000377556710058225,"index",1
"228","BlackSeaBass",1989,0.000735380610019265,0.000441228366011559,"index",1
"229","BlackSeaBass",1990,0.00146232909156523,0.00116758036639668,"index",1
"230","BlackSeaBass",1991,0,0,"index",1
"231","BlackSeaBass",1992,0,0,"index",1
"232","BlackSeaBass",1994,0,0,"index",1
"233","BlackSeaBass",1995,0,0,"index",1
"234","BlackSeaBass",1996,0,0,"index",1
"235","BlackSeaBass",1998,0,0,"index",1
"236","BlackSeaBass",1999,0.00290160623215555,0.00231316504143478,"index",1
"237","BlackSeaBass",2000,0.00379772671329834,0.00269493853014148,"index",1
"238","BlackSeaBass",2002,0.00255371461273789,0.00153009682701592,"index",1
"239","BlackSeaBass",2003,0.0101688430753464,0.00575655941523081,"index",1
"240","BlackSeaBass",2004,0.00858924552502502,0.00352982692809247,"index",1
"241","BlackSeaBass",2005,0.0175013613325614,0.0148809192306055,"index",1
"242","BlackSeaBass",2006,7.04618822178032e-05,3.31017308271624e-05,"index",1
"243","BlackSeaBass",2007,0.0027740941468391,0.00240204710179414,"index",1
"244","BlackSeaBass",2008,0.00357585386209448,0.00262386352373379,"index",1
"245","BlackSeaBass",2009,0.00277692494771996,0.00182974369854877,"index",1
"246","BlackSeaBass",2010,0.0080758366865802,0.00472403817302267,"index",1
"247","BlackSeaBass",2011,0.00442644160820099,0.0033380759448482,"index",1
"248","BlackSeaBass",2012,6.04151630845436e-06,4.37131514813307e-06,"index",1
"249","BlackSeaBass",2013,0.0195239570700337,0.012614555449299,"index",1
"250","BlackSeaBass",2014,0.00832618530945948,0.00405224393958443,"index",1
"251","BlackSeaBass",2015,0.0121233355383475,0.0107664773558978,"index",1
"252","BlackSeaBass",2016,0.0272401700243303,0.0126944368121851,"index",1
"253","BlackSeaBass",2017,0.00118591205323138,0.000478632885237344,"index",1
"254","BlackSeaBass",2018,0.00655653631267614,0.00421442760767555,"index",1
"255","BlackSeaBass",2019,0.0199897859585592,0.011120624545998,"index",1
"256","Bluefish",1985,0.12687722368008,0.0445586454913671,"index",1
"257","Bluefish",1986,0.316988463888633,0.135557494800683,"index",1
"258","Bluefish",1987,0.304814450947584,0.111245384699411,"index",1
"259","Bluefish",1988,0.18852311087722,0.0592113089709058,"index",1
"260","Bluefish",1989,0.096998736587919,0.0313644124676856,"index",1
"261","Bluefish",1990,0.233403325775092,0.069719111754598,"index",1
"262","Bluefish",1991,0.0910232376192738,0.0416906297899146,"index",1
"263","Bluefish",1992,0.185708228462377,0.0616887603945007,"index",1
"264","Bluefish",1993,0.237441005217071,0.0599812441601958,"index",1
"265","Bluefish",1994,0.294450593418902,0.064854828315184,"index",1
"266","Bluefish",1995,0.196463726260418,0.0556263247573575,"index",1
"267","Bluefish",1996,0.0763683637095906,0.0425089227431512,"index",1
"268","Bluefish",1997,0.19033418799464,0.0557931144827139,"index",1
"269","Bluefish",1998,0.172509014222584,0.044204377665742,"index",1
"270","Bluefish",1999,0.560429073068252,0.389818158966632,"index",1
"271","Bluefish",2000,0.137005734755563,0.0416972163066773,"index",1
"272","Bluefish",2001,0.102351828142445,0.0426214438590252,"index",1
"273","Bluefish",2002,0.202680907532587,0.0728111229208048,"index",1
"274","Bluefish",2003,0.0446669520177078,0.0206277948245629,"index",1
"275","Bluefish",2004,0.137455947104305,0.0425342603539078,"index",1
"276","Bluefish",2005,0.20576673206319,0.0559221333016737,"index",1
"277","Bluefish",2006,0.143185123318168,0.0484304431642546,"index",1
"278","Bluefish",2007,0.213136990215515,0.0501358592648568,"index",1
"279","Bluefish",2008,0.252685753058605,0.100272287643781,"index",1
"280","Bluefish",2009,0.209143449474782,0.0931104354505909,"index",1
"281","Bluefish",2010,0.451074669356634,0.203905584934441,"index",1
"282","Bluefish",2011,0.255515974675138,0.0917165111143512,"index",1
"283","Bluefish",2012,0.316695133489261,0.101544560332191,"index",1
"284","Bluefish",2013,0.0931195608361788,0.0509648735063683,"index",1
"285","Bluefish",2014,0.0712407383562028,0.0256130053037639,"index",1
"286","Bluefish",2015,0.228572034452046,0.133042090683072,"index",1
"287","Bluefish",2016,0.00657778087475225,0.00510533660080916,"index",1
"288","Bluefish",2018,0.0316558847646586,0.0241807176373164,"index",1
"289","Bluefish",2019,0.124974126002266,0.058650591914345,"index",1
"290","Butterfish",1985,1.72132766925594,1.09121536683185,"index",1
"291","Butterfish",1986,0.258589103662849,0.113970286593803,"index",1
"292","Butterfish",1987,0.175887055670398,0.0880050725065427,"index",1
"293","Butterfish",1988,0.128954723863498,0.0421586022963778,"index",1
"294","Butterfish",1989,0.109460313712035,0.0361163570030708,"index",1
"295","Butterfish",1990,0.353950544477294,0.0865043191887506,"index",1
"296","Butterfish",1991,0.336642247862438,0.159032099736566,"index",1
"297","Butterfish",1992,0.359972924507665,0.105582287873181,"index",1
"298","Butterfish",1993,0.712719153456933,0.520961209602199,"index",1
"299","Butterfish",1994,0.545704384961021,0.279724096586248,"index",1
"300","Butterfish",1995,1.07712719675846,0.521213241975981,"index",1
"301","Butterfish",1996,0.0994688124822832,0.0334690387447157,"index",1
"302","Butterfish",1997,0.394714443985955,0.194287217567095,"index",1
"303","Butterfish",1998,1.1811435009024,0.860891600190976,"index",1
"304","Butterfish",1999,0.488181473402409,0.238834377533874,"index",1
"305","Butterfish",2000,1.28547800801359,0.610690801523069,"index",1
"306","Butterfish",2001,0.503401147143381,0.34371528699019,"index",1
"307","Butterfish",2002,0.102536205293648,0.0514525653026115,"index",1
"308","Butterfish",2003,0.335124048384172,0.0784410521509077,"index",1
"309","Butterfish",2004,0.200613699241224,0.123389051716981,"index",1
"310","Butterfish",2005,0.0250881779147061,0.00768021353905229,"index",1
"311","Butterfish",2006,0.843915731620435,0.41456108308356,"index",1
"312","Butterfish",2007,0.131580174346854,0.0462351542602682,"index",1
"313","Butterfish",2008,0.038606587028769,0.0109826505793656,"index",1
"314","Butterfish",2009,0.355636306015263,0.188537592429233,"index",1
"315","Butterfish",2010,0.22687077822104,0.0931456795198025,"index",1
"316","Butterfish",2011,1.37249065671426,0.740230113298678,"index",1
"317","Butterfish",2012,0.734092107683812,0.553176816221892,"index",1
"318","Butterfish",2013,0.173906042552841,0.0596226049704276,"index",1
"319","Butterfish",2014,0.142182270767226,0.0398326780046928,"index",1
"320","Butterfish",2015,0.266038944911739,0.0917532141609561,"index",1
"321","Butterfish",2016,0.982648485273621,0.605221369372906,"index",1
"322","Butterfish",2017,0.0132339388755047,0.00375608430331141,"index",1
"323","Butterfish",2018,0.549086717766414,0.291595615914576,"index",1
"324","Butterfish",2019,0.22596128373571,0.0784675474948319,"index",1
"325","Cod",1985,0.493838582631,0.247055107315913,"index",1
"326","Cod",1986,0.416481936512663,0.144165033137886,"index",1
"327","Cod",1987,0.69374656356353,0.230265276558341,"index",1
"328","Cod",1988,0.908005714574314,0.35131989426646,"index",1
"329","Cod",1989,0.770162833166988,0.239677983674526,"index",1
"330","Cod",1990,1.72991633561858,0.821571282037447,"index",1
"331","Cod",1991,0.180674660416862,0.0534800710408839,"index",1
"332","Cod",1992,0.48909609112968,0.158118711312331,"index",1
"333","Cod",1993,0.251692021815848,0.10032117004783,"index",1
"334","Cod",1994,0.501252839894521,0.203757909338596,"index",1
"335","Cod",1995,0.541466536051942,0.186108397758045,"index",1
"336","Cod",1996,0.314366488789717,0.0976369514322803,"index",1
"337","Cod",1997,0.404935923091502,0.208466142113446,"index",1
"338","Cod",1998,0.529820234145309,0.110373273522017,"index",1
"339","Cod",1999,0.204429837764802,0.0752506737046843,"index",1
"340","Cod",2000,0.217343919013568,0.0834849169307274,"index",1
"341","Cod",2001,0.423310024451349,0.140982582759333,"index",1
"342","Cod",2002,1.9797463831559,0.960891225555589,"index",1
"343","Cod",2003,0.325588428975173,0.106834574005301,"index",1
"344","Cod",2004,1.02178732798219,0.724470744978067,"index",1
"345","Cod",2005,0.241612381435325,0.0803080060815578,"index",1
"346","Cod",2006,0.33755106358121,0.1899133460964,"index",1
"347","Cod",2007,0.127384590630677,0.040125472032502,"index",1
"348","Cod",2008,0.372098768647821,0.139606536179175,"index",1
"349","Cod",2009,0.606369914568735,0.282864814442879,"index",1
"350","Cod",2010,0.303258829654885,0.114442943842185,"index",1
"351","Cod",2011,0.50482161761529,0.193566358996076,"index",1
"352","Cod",2012,0.162417159051452,0.0872543351122822,"index",1
"353","Cod",2013,0.280162798228976,0.169865421250963,"index",1
"354","Cod",2014,0.136728388869922,0.0669356245880397,"index",1
"355","Cod",2015,0.532297018202946,0.183776604715722,"index",1
"356","Cod",2016,0.59420437388792,0.266458720194714,"index",1
"357","Cod",2017,0.128765924320382,0.0564333766238427,"index",1
"358","Cod",2018,0.28512138999023,0.139010059619032,"index",1
"359","Cod",2019,0.244113914190367,0.165799711709653,"index",1
"360","Fourspot",1985,0.0628734517192793,0.0195642935198261,"index",1
"361","Fourspot",1986,0.07215772290737,0.0208786890547335,"index",1
"362","Fourspot",1987,0.0958914800692982,0.0288764155236169,"index",1
"363","Fourspot",1988,0.0268952992096731,0.00836138004548111,"index",1
"364","Fourspot",1989,0.0888221415967281,0.0211632678006802,"index",1
"365","Fourspot",1990,0.0765451054756671,0.0204778274545603,"index",1
"366","Fourspot",1991,0.0544442177945678,0.0129038917538375,"index",1
"367","Fourspot",1992,0.033496427656117,0.0073391263419241,"index",1
"368","Fourspot",1993,0.087995997666726,0.0328957444406537,"index",1
"369","Fourspot",1994,0.125642097050841,0.0347710847923825,"index",1
"370","Fourspot",1995,0.0837775393576405,0.0281725572242178,"index",1
"371","Fourspot",1996,0.0546755805226911,0.0123376210882722,"index",1
"372","Fourspot",1997,0.0765837836183056,0.0198319184655852,"index",1
"373","Fourspot",1998,0.129948029267265,0.0297558546912818,"index",1
"374","Fourspot",1999,0.134658008386991,0.0285045392410899,"index",1
"375","Fourspot",2000,0.0689899159207729,0.0151821725130253,"index",1
"376","Fourspot",2001,0.117857682303343,0.0282177521380926,"index",1
"377","Fourspot",2002,0.141024782101454,0.0507731913528669,"index",1
"378","Fourspot",2003,0.138864272481226,0.0312363973424216,"index",1
"379","Fourspot",2004,0.0460330128112676,0.011928498973476,"index",1
"380","Fourspot",2005,0.127432173113951,0.0267639392033809,"index",1
"381","Fourspot",2006,0.119780737189319,0.0290656484289872,"index",1
"382","Fourspot",2007,0.0811051250399664,0.0168061137461592,"index",1
"383","Fourspot",2008,0.1343520910583,0.0494678913159786,"index",1
"384","Fourspot",2009,0.0929692228821544,0.0129409530286429,"index",1
"385","Fourspot",2010,0.130436474470022,0.0519389413621505,"index",1
"386","Fourspot",2011,0.0775860471056263,0.0111695344292125,"index",1
"387","Fourspot",2012,0.084935679413119,0.0138160099703204,"index",1
"388","Fourspot",2013,0.079751543162093,0.0182926746932952,"index",1
"389","Fourspot",2014,0.0739423944018431,0.0118354574371525,"index",1
"390","Fourspot",2015,0.102434473506594,0.0233234256776365,"index",1
"391","Fourspot",2016,0.0705850487344754,0.0144778991788093,"index",1
"392","Fourspot",2017,0.0830454193582668,0.0246417447385686,"index",1
"393","Fourspot",2018,0.0933943634518284,0.0140441852684461,"index",1
"394","Fourspot",2019,0.0706785537854984,0.0110580872575017,"index",1
"395","Goosefish",1985,0.145844044976738,0.057880514623134,"index",1
"396","Goosefish",1986,0.0784142858874151,0.0409309357277104,"index",1
"397","Goosefish",1987,0.0248829124728587,0.0133548347630966,"index",1
"398","Goosefish",1988,0.071198837746805,0.0412982943676404,"index",1
"399","Goosefish",1989,0.087947017207654,0.0351060180063398,"index",1
"400","Goosefish",1990,0.0585932968999693,0.0232201516479051,"index",1
"401","Goosefish",1991,0.018528312352362,0.0113505811763792,"index",1
"402","Goosefish",1992,0.0406554783719022,0.0243742122278895,"index",1
"403","Goosefish",1993,0.00816349676927913,0.00465106833301804,"index",1
"404","Goosefish",1994,0.104046205832518,0.0384473222830443,"index",1
"405","Goosefish",1995,0.0269850496922304,0.0166028837276444,"index",1
"406","Goosefish",1996,0.0354707803422364,0.0132262349265655,"index",1
